,horizon,mse,rmse,mae,mape,coverage
1033,108 days 00:00:00.000000000,1036.0751478795796,32.18812122320251,27.65310172229528,0.2041991353441785,0.39285714285714285
556,109 days 00:00:00.000000000,1036.732032526752,32.1983234427936,27.662041435908318,0.20454168263002284,0.39285714285714285
1034,109 days 00:00:00.000000000,1043.8852844909281,32.30921361610227,27.77829361829044,0.20541812000603327,0.3898809523809524
1999,109 days 00:00:00.000000000,1041.3240172268286,32.26955247949417,27.7156500380973,0.20482277182005537,0.39285714285714285
1517,109 days 00:00:00.000000000,1048.2187214370597,32.37620610011401,27.821020436335544,0.20543795401823833,0.3898809523809524
75,109 days 00:00:00.000000000,1048.03273664977,32.37333372777308,27.812638266000754,0.20541108063224936,0.3898809523809524
1035,110 days 00:00:00.000000000,1053.9482140174755,32.46456859435337,27.887420233965216,0.20607376763706894,0.3898809523809524
2000,110 days 00:00:00.000000000,1041.8875882904488,32.2782835400281,27.70841420110237,0.20397730641492923,0.39285714285714285
557,110 days 00:00:00.000000000,1042.7923367457886,32.292295315536,27.72147761651293,0.2043143947851957,0.39285714285714285
2481,110 days 00:00:00.000000000,1042.6089638726367,32.28945592407275,27.71805776178859,0.20404059146788397,0.39285714285714285
2482,111 days 00:00:00.000000000,1042.9384509745091,32.29455760611235,27.724820032030213,0.2038348422369857,0.39285714285714285
1036,111 days 00:00:00.000000000,1050.936996210318,32.41815843335827,27.852501227387116,0.20478634634071605,0.3898809523809524
2001,111 days 00:00:00.000000000,1047.6001712091563,32.36665214706576,27.763129771464623,0.2042167130457941,0.39285714285714285
1518,111 days 00:00:00.000000000,1052.7057521393879,32.445427291675294,27.826933998531786,0.20458802128853323,0.39285714285714285
2964,111 days 00:00:00.000000000,1052.9709413564617,32.449513730662616,27.83711478953378,0.20462162063607967,0.39285714285714285
1519,112 days 00:00:00.000000000,1059.5995674991814,32.55149101806523,27.93620201838254,0.20517067559075716,0.3898809523809524
2965,112 days 00:00:00.000000000,1057.0059132848048,32.511627355221776,27.88593978377124,0.20478376093629685,0.39285714285714285
2002,112 days 00:00:00.000000000,1056.6546136212473,32.506224228926484,27.868572066143923,0.20466716333809357,0.39285714285714285
2483,112 days 00:00:00.000000000,1055.5570686238468,32.48933776831788,27.84819816691249,0.20452669592149816,0.39285714285714285
2966,113 days 00:00:00.000000000,1056.3966688653002,32.5022563657556,27.881516152702176,0.20467311011022712,0.39285714285714285
2003,113 days 00:00:00.000000000,1056.1456091713317,32.49839394756811,27.871877289060173,0.2045927967766989,0.39285714285714285
2484,113 days 00:00:00.000000000,1057.3722910904419,32.517261432821215,27.900051238009944,0.2047059495159632,0.3898809523809524
558,113 days 00:00:00.000000000,1050.8219716095355,32.41638430808617,27.831614694996606,0.20373050099746676,0.3898809523809524
76,113 days 00:00:00.000000000,1047.89546257538,32.37121348629643,27.762175272216545,0.2033510498489649,0.39285714285714285
77,114 days 00:00:00.000000000,1047.6273820394854,32.36707249720749,27.747324675502675,0.20326480811854278,0.39285714285714285
2485,114 days 00:00:00.000000000,1047.7180725817511,32.36847343607281,27.74877079556978,0.20325475376953944,0.39285714285714285
2967,114 days 00:00:00.000000000,1047.737168161794,32.36876840662607,27.74933665668764,0.20320473248553322,0.39285714285714285
559,114 days 00:00:00.000000000,1040.2721390483207,32.25325005403828,27.672736576329065,0.20208966243847767,0.39285714285714285
560,115 days 00:00:00.000000000,1042.1359601896402,32.282130663722306,27.702804500361612,0.20234853320315482,0.39285714285714285
2968,115 days 00:00:00.000000000,1041.4905058012046,32.272132030611246,27.688825931431385,0.20198941564898146,0.39285714285714285
78,115 days 00:00:00.000000000,1040.894095993241,32.262890384980096,27.66091409503553,0.20183158282874542,0.39285714285714285
1037,115 days 00:00:00.000000000,1046.295692324178,32.34649428182563,27.719648244892596,0.20232231733140962,0.39285714285714285
1520,115 days 00:00:00.000000000,1043.9531250041327,32.31026346231384,27.698757264217107,0.20127649560862024,0.39285714285714285
79,116 days 00:00:00.000000000,1043.848599854159,32.308645899420775,27.6931128562942,0.20124392191871027,0.39285714285714285
1038,116 days 00:00:00.000000000,1053.6300904028863,32.45966867364616,27.847463504210932,0.20232557595155184,0.3898809523809524
1521,116 days 00:00:00.000000000,1060.3394888038654,32.56285443267935,27.930651439609143,0.2025474852997067,0.3898809523809524
561,116 days 00:00:00.000000000,1063.9115043629995,32.617656328482575,28.011178982232195,0.2032972658964414,0.3869047619047619
2004,116 days 00:00:00.000000000,1054.4798024872719,32.47275477207426,27.87664877267051,0.20167412631855636,0.3898809523809524
2486,117 days 00:00:00.000000000,1052.7955188029187,32.44681061064274,27.850351909292403,0.2014373476196697,0.3898809523809524
1039,117 days 00:00:00.000000000,1062.2880723583348,32.59276104226727,28.00667706261007,0.20253161489104343,0.3869047619047619
1522,117 days 00:00:00.000000000,1068.5891542076379,32.68928194695683,28.089445649122474,0.20277020415807964,0.3869047619047619
562,117 days 00:00:00.000000000,1069.9032307280384,32.70937527266515,28.108229580742766,0.20323054177731736,0.3869047619047619
2005,117 days 00:00:00.000000000,1066.408367834157,32.655908620556815,28.039290539326323,0.20276416554268897,0.3898809523809524
2487,118 days 00:00:00.000000000,1060.2834608688895,32.56199411689784,27.971359165760866,0.20154895400099482,0.3898809523809524
1040,118 days 00:00:00.000000000,1065.4877790586588,32.64181029077062,28.027307127866088,0.20206465003132235,0.3898809523809524
2006,118 days 00:00:00.000000000,1066.1410158948893,32.65181489434989,28.068841358054577,0.20227437278960533,0.3898809523809524
1523,118 days 00:00:00.000000000,1073.1534674966138,32.75902116206487,28.165867407066976,0.2027923499170058,0.3898809523809524
2969,118 days 00:00:00.000000000,1072.7013963339857,32.752120486069074,28.15639172577129,0.20245015689207732,0.3898809523809524
1524,119 days 00:00:00.000000000,1076.4344629318973,32.80906068347427,28.199162530181237,0.20263348777946905,0.3898809523809524
